"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","31","0","0","0","19","3","1","1","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","88","0","0","1","59","7","0","0","8","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0"
"2歳","81","0","0","0","39","5","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","99","0","1","4","40","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","154","0","3","4","32","13","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0"
"5歳","132","0","0","7","35","4","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"6歳","175","0","0","5","33","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","157","0","1","5","30","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","133","0","0","3","27","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9歳","129","0","0","4","22","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","347","0","0","4","45","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0"
"15〜19歳","124","0","0","0","29","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","114","0","0","0","129","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","2"
"30〜39歳","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2121","0","5","37","542","50","1","6","35","0","0","2","2","13","2","0","0","4","1","0","0","4","0","5"
