"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","3","1","10","58","6","0","6","4","0","0","1","0","1","0","1","0","3","0","0","0","0","0","","","","","",""
"区南部","4","0","5","13","77","8","0","2","4","1","0","0","0","2","0","0","1","1","0","0","0","0","0","","","","","",""
"区西南部","1","0","0","3","62","9","0","2","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","14","0","0","4","62","10","0","2","6","0","0","0","0","0","2","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","12","0","0","19","40","7","0","6","3","0","2","0","0","1","1","0","0","1","0","0","1","0","0","","","","","",""
"区東北部","5","0","0","13","56","7","0","5","4","0","0","0","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"区東部","4","1","1","19","110","4","1","3","4","0","0","0","0","2","0","0","0","2","0","0","0","0","0","","","","","",""
"西多摩","1","0","0","7","22","1","1","3","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","1","0","0","1","41","5","0","0","3","0","0","1","0","2","0","1","0","0","0","0","1","0","0","","","","","",""
"北多摩西部","5","0","1","0","12","0","0","2","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","2","0","0","2","37","2","0","1","3","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"北多摩北部","6","0","1","11","40","10","1","1","3","0","0","1","0","1","1","0","0","2","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","62","4","9","102","617","71","3","34","41","1","4","3","0","14","7","2","1","13","1","0","2","0","0","","","","","",""
