"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","4","0"
"1〜4歳","0","0","0","0","0","0","4","9","0"
"5〜9歳","0","0","0","0","0","0","0","2","0"
"10〜14歳","0","0","0","0","0","0","4","0","0"
"15〜19歳","2","0","0","1","0","0","1","0","0"
"20〜24歳","18","3","2","18","0","0","1","0","0"
"25〜29歳","20","10","9","23","0","1","3","0","0"
"30〜34歳","21","9","8","18","0","2","1","0","0"
"35〜39歳","18","7","11","15","0","1","3","0","0"
"40〜44歳","14","7","11","6","0","1","1","0","0"
"45〜49歳","10","9","5","5","0","1","5","0","0"
"50〜54歳","6","7","3","1","0","0","1","2","0"
"55〜59歳","1","3","2","0","0","0","4","0","0"
"60〜64歳","2","0","1","2","0","0","6","1","0"
"65〜69歳","2","2","0","0","0","0","5","0","1"
"70歳以上","0","2","1","0","0","0","44","4","1"
"合計","114","59","53","89","0","6","90","22","2"
