"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","21","7","2","7","0","0","10","2","0","",""
"区南部","4","2","0","5","0","0","4","0","0","",""
"区西南部","6","2","2","1","0","0","8","0","0","",""
"区西部","35","15","23","24","0","0","31","3","0","",""
"区西北部","18","5","9","10","0","1","5","0","0","",""
"区東北部","3","0","1","2","0","0","9","3","0","",""
"区東部","20","9","6","12","0","0","1","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","1","0","5","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","108","40","43","61","1","1","73","9","0","",""
