"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","20","0","0","2","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","20","0","1","4","27","1","0","4","1","0","0","1","0","0","3","0","0","0","0","0","0","","","","","",""
"みなと","41","1","1","7","15","1","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","59","4","0","3","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","37","0","1","2","18","1","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","41","0","0","3","43","2","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","52","0","0","2","24","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","78","1","4","8","68","3","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","41","0","2","4","41","2","0","7","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","41","0","1","7","23","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","147","1","4","11","66","3","0","7","2","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","96","2","4","15","53","7","5","8","0","0","0","1","0","0","0","0","0","0","0","0","5","","","","","",""
"渋谷区","29","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","56","1","0","7","40","1","3","2","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","115","0","0","7","43","2","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","28","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北区","53","0","0","1","12","1","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","69","0","3","5","23","1","4","2","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","52","1","0","5","27","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","108","1","0","19","61","3","3","3","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","83","0","2","11","49","1","2","4","1","0","1","0","1","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","65","0","0","7","62","2","3","6","2","0","0","0","0","0","0","0","0","2","0","0","2","","","","","",""
"江戸川","95","0","5","31","108","1","1","7","1","0","5","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","145","4","3","19","58","4","4","26","4","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"町田市","57","0","0","9","37","6","2","7","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","80","0","0","4","21","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","61","1","0","5","31","4","1","5","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","79","0","0","29","52","8","5","7","6","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","240","1","5","36","90","10","4","27","5","0","0","2","0","0","0","0","0","0","0","0","14","","","","","",""
"多摩小平","108","1","6","23","69","5","1","16","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2200","19","42","287","1211","74","46","185","43","3","7","7","1","0","8","0","0","3","0","0","27","","","","","",""
