"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","4","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","5","4","0","2","2","0"
"中央区","12","0","0","4","10","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","45","7","3","6","110","18","0","0","2","0","0","0","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","47","2","2","10","43","6","0","0","0","0","0","0","0","0","0","4","0","0","0","0","9","6","2","2","2","0"
"文京","25","0","0","2","28","13","0","0","2","0","0","2","0","0","0","2","0","0","0","0","5","3","1","1","1","0"
"台東","11","0","1","3","50","1","1","0","3","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","37","3","0","3","23","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","56","1","0","8","80","10","1","0","4","0","1","0","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","40","0","0","7","91","6","1","1","2","0","0","1","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","11","1","1","3","19","3","0","0","3","0","0","4","1","0","0","1","0","0","0","0","6","3","1","0","0","0"
"大田区","61","0","1","5","143","18","1","1","8","0","0","1","1","0","0","1","0","0","0","0","16","9","2","1","1","0"
"世田谷","97","3","3","0","56","9","0","1","0","0","0","3","0","0","0","0","0","0","0","0","14","6","2","2","2","0"
"渋谷区","25","0","3","1","47","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","35","1","0","6","89","13","0","0","0","0","0","1","0","1","0","4","0","0","0","0","9","6","1","1","1","0"
"杉並","35","0","0","1","54","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","40","0","0","1","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","40","0","1","2","38","15","0","2","3","0","1","2","0","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","20","0","1","2","24","4","0","1","3","0","1","11","0","0","0","1","0","0","0","0","4","2","1","0","0","0"
"板橋区","42","0","0","1","31","5","0","3","1","1","0","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","70","0","1","7","42","8","1","2","3","0","0","8","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","55","1","1","3","58","18","1","5","1","0","0","4","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","42","0","0","2","45","32","0","0","7","0","0","1","1","0","0","0","0","0","2","0","9","4","1","1","1","0"
"江戸川","105","5","8","11","80","15","2","1","2","0","1","4","0","1","0","2","0","0","0","0","12","5","2","0","0","0"
"八王子市","105","7","2","7","84","25","2","5","5","0","0","2","1","1","0","3","0","0","0","0","10","4","2","1","1","0"
"町田市","60","0","0","41","126","30","0","8","7","0","0","1","1","1","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","74","0","0","2","43","13","1","0","4","0","0","3","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","51","4","1","12","48","22","0","3","4","0","0","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","71","0","0","0","43","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","105","1","0","2","52","9","2","7","1","0","0","2","0","0","0","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","97","8","8","15","110","17","1","3","9","0","0","0","0","1","0","3","0","0","0","0","14","6","2","2","2","0"
"島しょ","12","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1531","44","37","167","1689","327","14","44","79","1","4","52","6","6","0","22","0","1","3","0","288","148","39","24","25","0"
