"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","7","7","15","0","0","4","0","1","",""
"区南部","1","1","1","3","0","0","3","0","0","",""
"区西南部","8","2","1","3","0","0","9","2","1","",""
"区西部","44","14","19","17","0","1","33","10","0","",""
"区西北部","18","7","11","10","0","4","7","1","0","",""
"区東北部","3","0","2","1","0","0","6","1","0","",""
"区東部","13","12","4","12","0","1","6","5","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","0","",""
"北多摩西部","0","1","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","1","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","12","9","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","98","44","45","62","0","6","87","28","2","",""
