"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","9","0","0","0","13","1","0","0","7","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"〜1歳","29","0","0","1","50","11","0","0","34","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0"
"1歳","117","0","0","3","107","31","1","5","17","0","0","0","0","2","2","1","0","1","0","0","0","0","0","0"
"2歳","128","0","2","3","110","19","1","1","0","0","0","1","0","6","1","0","0","0","0","0","0","0","0","0"
"3歳","168","0","3","12","103","20","0","4","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"4歳","192","0","3","25","123","17","0","5","0","0","0","0","1","13","0","0","0","0","0","0","0","0","0","0"
"5歳","140","0","3","17","94","14","0","5","0","0","0","1","0","17","1","0","0","0","0","0","0","0","0","0"
"6歳","128","0","0","18","93","3","0","3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0"
"7歳","84","0","1","11","95","7","0","5","0","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0"
"8歳","85","0","0","8","69","7","0","2","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"9歳","69","0","0","5","50","3","0","0","1","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","265","0","1","10","148","4","0","2","1","0","1","0","1","4","0","0","0","0","0","0","1","1","0","0"
"15〜19歳","99","0","0","3","45","1","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","1"
"20〜29歳","256","0","0","21","264","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","254","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0"
"40〜49歳","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"50〜59歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2219","0","13","137","1364","139","2","32","60","0","3","4","6","73","8","1","0","18","0","0","1","1","0","1"
