"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","23","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","88","8","0","2","48","4","0","0","11","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","306","9","12","20","128","1","3","2","33","1","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"2歳","340","6","6","26","95","5","0","6","12","0","0","1","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0"
"3歳","406","2","2","37","84","5","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","561","0","6","54","67","9","5","3","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","2","0"
"5歳","646","1","2","40","74","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","693","0","3","49","48","11","0","5","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"7歳","708","0","2","55","38","3","2","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"8歳","630","1","1","26","37","3","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","531","0","1","29","26","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"10〜14歳","2074","0","2","38","131","4","0","1","0","0","1","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","3","0"
"15〜19歳","705","0","0","7","33","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1"
"20〜29歳","494","0","1","12","112","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","457","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","690","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","0","0","0","0","0","2","0"
"50〜59歳","554","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1"
"60〜69歳","289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","0","6","1"
"70〜79歳","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","23","1","1","3","0","0","20","3"
"80歳以上","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","1","1","4","1","1","18","5"
"合計","10448","27","38","395","923","50","10","30","58","1","5","3","1","0","7","0","1","1","0","1","76","5","4","11","3","1","60","12"
