"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","4","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","1","22","5","0","0","20","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","0","1","1","38","21","0","1","9","0","0","4","0","2","2","0","0","0","0","0","0","0","0"
"2歳","2","0","4","3","21","14","3","3","2","0","1","1","0","6","0","0","0","0","0","0","0","0","0"
"3歳","1","0","1","7","36","15","2","7","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0"
"4歳","2","0","1","6","28","20","2","3","0","0","0","0","0","19","0","0","0","0","0","0","1","0","0"
"5歳","1","0","0","14","21","10","0","2","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","9","19","5","0","2","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"7歳","1","0","0","14","20","5","1","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","7","16","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","4","14","2","0","3","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","5","0","1","6","17","1","1","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","5","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","2","1","9","60","1","0","2","0","0","1","1","0","2","0","0","0","1","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","17","2","10","82","321","102","9","28","34","0","2","11","0","71","2","0","0","5","0","0","1","2","0"
