"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","6","0"
"1〜4歳","0","0","0","0","0","0","6","18","0"
"5〜9歳","0","0","0","0","0","0","1","2","0"
"10〜14歳","0","0","0","0","0","0","1","1","0"
"15〜19歳","23","4","1","7","1","0","1","0","0"
"20〜24歳","50","9","13","36","8","1","2","1","0"
"25〜29歳","56","14","13","29","5","1","2","1","0"
"30〜34歳","20","19","6","24","2","1","4","2","0"
"35〜39歳","19","5","7","23","5","2","3","0","0"
"40〜44歳","15","10","4","9","3","1","1","0","1"
"45〜49歳","4","2","5","6","3","0","0","1","0"
"50〜54歳","4","4","2","4","1","0","8","0","0"
"55〜59歳","7","2","1","1","0","0","9","1","0"
"60〜64歳","1","3","1","0","1","0","13","3","0"
"65〜69歳","0","2","0","0","0","0","14","3","0"
"70歳以上","0","1","0","0","0","1","73","6","0"
"合計","199","75","53","139","29","7","148","45","1"
