"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","13","86","6","1","19","38","2","38","18","5","6","1","0","0","0","2","0","1","1","0","0","0","9","","","","","",""
"区南部","15","51","1","2","8","40","0","75","7","5","11","0","0","2","0","2","0","0","0","0","0","0","1","","","","","",""
"区西南部","9","88","3","5","6","27","1","74","2","2","17","1","0","0","0","1","0","0","3","0","0","1","10","","","","","",""
"区西部","12","93","3","4","19","37","1","73","5","4","4","1","0","1","0","0","0","0","5","0","0","1","16","","","","","",""
"区西北部","15","191","2","8","20","44","1","93","20","4","15","1","1","0","0","1","0","1","0","0","0","0","4","","","","","",""
"区東北部","13","105","3","6","24","24","3","68","1","4","10","0","0","0","0","1","0","2","1","0","0","0","1","","","","","",""
"区東部","8","133","8","1","17","39","6","106","4","3","12","3","1","0","0","1","0","0","3","0","0","0","1","","","","","",""
"西多摩","1","43","0","0","1","10","3","13","3","0","1","1","0","0","0","0","0","0","3","0","0","0","1","","","","","",""
"南多摩","3","110","4","1","27","49","2","106","10","1","9","1","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"北多摩西部","3","47","2","1","8","23","2","36","5","1","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","1","94","2","1","33","28","2","112","14","7","11","2","1","0","0","2","1","1","5","0","0","0","3","","","","","",""
"北多摩北部","9","72","3","4","26","25","0","96","3","2","3","1","1","0","0","1","0","1","2","0","0","0","13","","","","","",""
"島しょ","0","6","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","102","1119","37","34","208","384","23","892","92","39","102","12","4","3","0","11","1","6","23","0","0","3","62","","","","","",""
