"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","0","8","14","207","3","14","0","5","0","4","6","3","0","0","2","0","0","1","1","0","0","","","","","",""
"区南部","38","6","4","16","258","3","5","0","5","0","1","6","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","76","3","4","23","238","4","11","6","4","0","1","10","1","0","0","1","0","0","2","0","0","1","","","","","",""
"区西部","39","13","8","18","247","9","4","0","3","1","0","1","1","0","0","1","0","0","2","0","0","0","","","","","",""
"区西北部","40","2","7","37","311","15","8","1","13","0","0","3","1","0","0","1","0","0","4","0","0","0","","","","","",""
"区東北部","21","6","6","23","277","5","6","3","5","0","0","6","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区東部","30","0","8","30","370","3","5","2","5","0","3","6","2","0","0","1","0","0","2","0","0","0","","","","","",""
"西多摩","6","3","1","7","20","2","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","32","6","5","41","354","16","17","1","6","0","3","14","1","0","0","2","0","0","0","0","0","0","","","","","",""
"北多摩西部","12","0","0","18","89","2","5","0","1","0","1","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","31","2","2","21","200","2","9","1","6","1","2","11","3","0","0","1","0","1","4","0","0","0","","","","","",""
"北多摩北部","29","3","8","40","114","11","10","0","4","0","1","9","0","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","383","44","61","288","2685","75","95","14","58","2","16","82","14","0","0","13","0","1","17","1","0","1","","","","","",""
