"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","14","7","3","9","1","0","15","6","0","",""
"区南部","5","0","1","7","0","0","0","0","0","",""
"区西南部","4","4","1","1","0","0","12","0","2","",""
"区西部","30","17","14","30","1","0","30","11","1","",""
"区西北部","22","11","12","8","0","2","3","0","0","",""
"区東北部","4","0","0","0","0","0","5","4","0","",""
"区東部","17","8","8","13","0","0","4","4","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","7","0","1","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","0","1","",""
"北多摩北部","0","0","0","0","0","0","5","17","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","97","47","39","68","2","2","81","42","5","",""
