"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","13","0","0","7","6","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","11","0","3","93","6","1","0","20","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","13","11","3","7","267","56","5","1","40","0","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","26","2","5","5","175","58","1","4","7","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","38","0","6","20","118","41","1","3","2","0","1","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","35","1","4","25","114","39","3","7","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"5歳","36","0","4","22","76","21","0","3","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","42","0","3","20","51","14","1","7","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","38","0","2","18","68","7","0","1","0","0","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","35","0","0","14","51","7","1","2","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","29","0","0","16","36","2","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","89","0","0","22","124","11","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","28","0","0","2","26","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","61","0","1","22","252","1","0","0","0","0","1","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"30〜39歳","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","638","38","28","196","1458","270","14","34","70","1","5","29","12","1","0","10","0","0","10","0","5","0","0","0","0","1","4","1"
