"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","37","34","13","23","0","0","11","2","0","",""
"区南部","2","0","2","3","0","0","1","0","0","",""
"区西南部","9","5","0","4","0","1","1","0","0","",""
"区西部","34","20","27","25","0","8","32","2","1","",""
"区西北部","21","7","7","11","0","1","3","4","0","",""
"区東北部","4","0","0","4","0","0","5","5","0","",""
"区東部","16","4","3","7","0","0","4","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","1","0","0","0","0","0","0","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","1","0","0","20","14","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","126","70","52","78","0","10","77","29","1","",""
