"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","2","0","0","7","0","1","0","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","0","1","1","0","32","4","4","0","28","0","0","2","1","0","2","1","0","0","0","0","0","0","0"
"1歳","1","0","0","1","38","4","16","1","19","0","0","14","0","1","3","0","0","1","0","0","0","0","0"
"2歳","0","0","0","2","21","5","16","4","5","0","0","7","0","0","2","1","0","0","0","0","0","0","0"
"3歳","1","1","2","1","22","6","9","2","0","0","0","7","0","0","1","0","0","0","0","0","0","0","0"
"4歳","0","1","0","5","17","2","5","2","0","0","0","6","0","2","0","0","0","0","0","0","1","0","0"
"5歳","1","0","2","5","10","3","6","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","2","15","0","3","1","0","0","0","3","0","2","1","0","0","0","0","0","0","0","0"
"7歳","2","0","1","2","9","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","0","3","10","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","2","3","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","6","14","1","4","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","2","4","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","0","0","0","13","40","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","8","5","8","44","242","26","65","11","57","1","0","49","1","12","10","2","1","5","0","0","2","0","0"
