"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","8","35","1","0","11","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","0","18","52","10","2","76","0","9","0","21","2","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","3","15","114","27","34","115","4","30","3","46","1","0","3","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","3","10","47","12","40","79","4","10","7","9","2","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","2","7","26","10","55","70","3","7","13","4","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","4","9","9","74","73","5","3","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","8","2","1","6","81","76","1","4","9","1","0","2","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"6歳","4","2","1","1","89","71","12","2","3","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","3","0","1","60","67","8","1","3","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","2","0","1","51","59","6","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","3","0","2","54","57","11","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","11","50","1","3","120","137","14","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","9","83","0","1","16","25","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1"
"20〜29歳","11","137","0","9","72","96","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","8","124","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","8","114","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"50〜59歳","5","147","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","9"
"60〜69歳","2","107","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","16","0","0","0","0","0","0","0","2","0","14"
"70〜79歳","1","62","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","11","0","0","0","0","0","1","0","0","0","11"
"80歳以上","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","30","0","0","0","0","0","1","0","3","0","27"
"合計","82","955","286","93","748","1012","68","70","48","84","5","20","15","10","0","17","0","0","4","1","0","2","77","0","0","0","0","0","2","0","6","2","69"
