"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","36","0","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","57","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","123","1","2","2","29","5","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","112","2","3","7","21","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","","","","","",""
"文京","76","0","0","1","15","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","71","0","0","4","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","116","0","1","1","13","2","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","3","","","","","",""
"江東区","256","1","0","7","71","3","2","1","1","0","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","159","0","1","3","42","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","47","0","0","0","8","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","299","5","4","9","64","6","0","7","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","405","3","0","16","50","3","0","5","3","0","0","0","0","0","0","0","1","0","0","0","0","5","","","","","",""
"渋谷区","73","1","0","1","17","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","91","0","0","1","26","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","264","0","0","3","40","0","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"池袋","75","1","0","2","21","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北区","190","0","0","3","16","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","184","2","0","2","8","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","185","0","0","2","36","5","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"練馬区","334","1","2","13","44","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","328","4","0","7","58","9","0","0","4","0","0","0","0","1","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","233","0","0","6","34","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","2","1","","","","","",""
"江戸川","313","1","0","22","44","3","0","0","1","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"八王子市","454","2","1","25","69","7","1","1","2","0","0","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","334","0","14","22","37","1","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","227","0","4","7","29","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","297","2","1","11","33","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","356","2","1","13","47","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","613","5","1","16","106","17","0","1","5","0","0","0","1","0","0","0","1","0","0","0","0","6","","","","","",""
"多摩小平","552","3","1","13","31","9","0","1","3","0","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"島しょ","14","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6874","36","36","220","1041","87","4","24","48","0","0","11","9","3","0","7","2","0","1","1","2","21","","","","","",""
