"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","53","0","0","1","79","2","2","0","2","0","1","0","1","0","1","0","0","1","0","0","1","","","","","",""
"区南部","45","0","2","0","93","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","77","0","2","4","95","1","1","1","1","0","0","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区西部","61","0","1","3","94","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","3","","","","","",""
"区西北部","160","3","1","1","105","1","0","0","4","0","1","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","107","0","1","3","85","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"区東部","131","8","1","2","94","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","23","0","0","0","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","135","3","0","4","140","1","1","0","6","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","58","0","1","2","32","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","77","0","0","0","93","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩北部","69","0","3","4","107","1","0","0","4","1","0","1","0","0","1","0","0","0","0","0","1","","","","","",""
"島しょ","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","999","14","12","24","1031","12","7","3","33","1","6","4","1","0","5","0","0","1","0","0","9","","","","","",""
