"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","1","0"
"1〜4歳","0","0","0","0","0","0","7","3","0"
"5〜9歳","0","0","0","0","0","0","5","0","0"
"10〜14歳","0","1","0","0","0","0","3","1","0"
"15〜19歳","9","0","0","2","1","0","1","0","0"
"20〜24歳","54","18","15","30","2","5","1","0","0"
"25〜29歳","56","23","20","37","0","7","0","0","1"
"30〜34歳","57","27","40","23","6","2","0","1","0"
"35〜39歳","34","17","9","15","3","6","1","0","0"
"40〜44歳","36","20","31","9","0","4","2","0","0"
"45〜49歳","25","9","24","11","3","5","1","0","0"
"50〜54歳","11","13","3","3","0","3","3","0","0"
"55〜59歳","4","5","7","0","0","0","0","0","0"
"60〜64歳","7","1","4","1","0","0","3","0","0"
"65〜69歳","2","2","1","0","0","0","3","0","2"
"70歳以上","0","6","0","0","0","0","22","1","0"
"合計","295","142","154","131","15","32","61","7","3"
