"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","3","0","0","6","4","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","4","9","2","2","77","7","2","0","52","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","23","19","11","13","192","8","5","1","60","0","2","0","3","2","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0"
"2歳","32","10","11","45","180","11","6","11","20","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","39","3","10","70","181","20","2","32","4","0","0","3","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"4歳","52","2","5","102","186","20","6","33","0","0","0","9","2","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1"
"5歳","69","0","3","111","196","14","3","47","2","0","0","11","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","72","0","4","97","137","24","3","43","0","0","0","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","76","0","2","109","128","17","0","20","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","61","0","1","75","138","7","0","19","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","25","0","1","60","89","11","0","3","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","160","0","0","86","252","9","0","14","0","1","0","5","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","53","0","0","5","43","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","36","0","2","42","318","1","0","2","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1","1","0","1","1"
"70〜79歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","2","0","1","0","0","0","0","0","1","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","1","0","0","3","1"
"合計","984","46","52","817","2123","154","28","225","141","2","2","57","16","5","0","11","2","1","5","3","3","14","0","0","3","1","0","11","3"
