"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","5","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","23","0","0","0","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","53","0","0","2","29","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","32","1","1","4","27","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","2","2","0"
"文京","97","0","0","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","124","0","1","0","55","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","70","0","0","2","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","5","1","1","1","0"
"江東区","141","0","0","3","68","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","71","0","1","1","31","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","102","0","1","4","35","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","97","1","4","4","112","2","4","0","3","0","1","0","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","216","0","1","12","118","0","0","0","5","0","2","4","0","0","0","0","0","0","0","0","2","25","16","2","2","2","0"
"渋谷区","71","1","1","0","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","125","0","0","3","40","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","105","1","0","2","68","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","36","2","0","0","10","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","50","0","0","3","35","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","117","0","0","4","37","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","166","0","1","0","32","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","174","0","1","5","81","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"足立","257","0","1","2","70","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","19","13","2","0","0","0"
"葛飾区","107","0","0","4","27","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","13","8","1","1","1","0"
"江戸川","261","1","1","7","91","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","316","0","0","0","187","3","1","0","1","0","0","2","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","176","0","0","1","50","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","70","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","7","1","1","1","0"
"南多摩","104","0","0","1","62","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","249","2","1","5","81","1","8","0","2","0","1","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","353","0","0","5","123","0","0","0","7","0","1","1","0","0","0","0","0","0","0","0","8","32","20","3","3","3","0"
"多摩小平","239","1","4","7","186","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","1","22","14","2","2","2","0"
"島しょ","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","4008","10","19","81","1749","12","17","1","56","4","9","11","1","0","1","0","0","0","0","0","13","413","260","38","25","25","0"
