"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","1","1","8","32","11","17","12","9","0","23","1","1","0","0","1","0","0","0","0","0","","","","","",""
"区南部","0","5","12","30","58","16","40","25","7","3","23","2","4","0","0","1","0","1","1","0","0","","","","","",""
"区西南部","1","1","2","17","31","21","44","10","4","0","12","3","2","1","0","1","0","0","0","0","0","","","","","",""
"区西部","0","3","1","26","32","17","23","4","9","0","6","3","2","0","0","2","0","0","1","0","0","","","","","",""
"区西北部","2","0","8","25","51","14","26","24","15","1","26","8","1","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","3","9","18","61","12","4","5","13","0","29","5","3","3","0","1","0","0","5","0","0","","","","","",""
"区東部","0","0","8","22","83","12","12","11","13","0","19","6","6","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","7","6","20","5","1","7","1","0","1","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","1","1","9","48","84","47","41","16","15","2","26","10","5","1","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","9","13","34","16","21","8","4","0","3","1","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","8","27","33","13","22","13","13","0","7","5","3","1","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","15","18","46","11","18","10","10","1","7","1","3","1","0","3","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","15","89","258","565","195","269","145","113","7","182","45","32","7","0","12","1","1","9","0","0","","","","","",""
