"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","18","10","0","0","5","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","50","14","2","1","60","7","0","0","11","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","186","27","14","3","181","6","2","5","33","0","0","1","0","0","0","1","0","0","0","0","1","2","0","0","1","1","1","0","2"
"2歳","232","21","9","22","103","9","5","7","6","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"3歳","214","4","3","31","107","4","2","9","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"4歳","361","2","7","61","110","11","5","16","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"5歳","415","0","3","49","87","13","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"6歳","403","0","0","44","68","4","0","18","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"7歳","346","0","0","46","50","5","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","251","0","1","22","56","4","0","6","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","251","0","0","26","40","2","0","8","0","0","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","841","0","2","47","171","4","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","238","0","0","9","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","162","0","1","7","171","1","0","2","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","0","0","1","1","0","2","1"
"40〜49歳","281","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"60〜69歳","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","12","0","1","1","0","0","11","1"
"80歳以上","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1","2","1","0","0","12","1"
"合計","4842","78","42","368","1251","71","15","110","55","1","3","15","3","1","0","4","1","2","1","0","4","41","2","3","5","2","1","32","6"
