"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","7","0","1"
"1〜4歳","0","0","0","0","0","0","2","0","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","1","0","0","0","0","0","0","0","0"
"20〜24歳","15","5","0","11","0","0","1","0","0"
"25〜29歳","25","7","4","11","0","0","1","0","0"
"30〜34歳","22","6","7","16","0","0","1","0","0"
"35〜39歳","20","8","6","9","0","0","0","0","0"
"40〜44歳","13","12","2","7","0","0","3","0","0"
"45〜49歳","8","6","4","6","0","0","1","0","0"
"50〜54歳","6","9","2","1","0","0","1","0","0"
"55〜59歳","4","4","2","4","0","0","5","0","0"
"60〜64歳","1","2","3","0","0","0","6","1","0"
"65〜69歳","1","1","1","0","0","0","4","1","0"
"70歳以上","1","3","0","0","0","0","18","2","2"
"合計","117","63","31","65","0","0","53","5","3"
