"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","1","0","0","18","0","0","0","1","0","0","0","1","0","0","0","0","0","3","0","","","","","",""
"中央区","0","0","0","2","18","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","1","2","4","12","35","10","1","0","3","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","3","4","1","5","45","1","0","0","2","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"文京","1","4","0","5","26","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","9","3","5","4","28","4","0","2","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","0","2","9","20","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","6","2","2","8","83","2","1","4","0","0","0","3","0","0","0","2","0","0","0","0","","","","","",""
"品川区","34","1","0","6","46","2","1","1","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","0","26","1","1","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"大田区","23","3","10","12","105","5","2","13","1","0","0","2","0","0","0","2","0","0","0","0","","","","","",""
"世田谷","16","0","0","7","89","10","2","4","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","2","5","14","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","3","0","5","7","57","2","0","0","2","0","0","0","1","0","0","1","0","0","0","0","","","","","",""
"杉並","8","0","0","3","50","5","0","1","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"池袋","3","1","0","1","19","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北区","5","0","0","5","36","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","2","1","4","9","23","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"板橋区","1","0","1","4","19","4","0","0","0","1","0","1","1","0","0","1","0","0","0","0","","","","","",""
"練馬区","3","0","1","16","61","4","0","0","0","0","0","3","0","0","0","3","0","0","0","0","","","","","",""
"足立","7","2","9","15","74","3","1","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","0","0","8","45","2","1","1","0","0","0","0","0","0","0","0","0","0","2","0","","","","","",""
"江戸川","9","3","6","37","76","5","0","3","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","26","4","3","14","126","16","3","6","1","2","0","2","2","0","0","2","0","0","0","0","","","","","",""
"町田市","7","4","0","25","123","14","1","0","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","7","3","0","1","49","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","5","1","1","12","35","5","0","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","8","0","1","2","22","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","11","10","2","10","58","12","1","4","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","14","16","6","19","82","17","0","0","5","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"合計","232","65","65","263","1508","163","15","41","33","5","4","34","6","0","0","17","0","0","5","0","","","","","",""
