"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","18","0","0","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","36","2","1","41","3","5","1","21","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","91","5","5","105","3","15","4","39","0","6","0","5","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","1","22","3","10","55","1","11","3","8","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","3","11","4","13","60","6","7","8","2","0","1","7","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","3","3","23","63","9","6","7","1","0","0","8","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","3","26","46","6","2","10","1","0","2","10","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","2","38","34","10","4","12","0","0","0","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","3","0","3","29","31","3","2","6","0","0","0","12","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","3","23","27","2","4","1","0","0","1","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","14","26","0","3","3","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","9","0","0","23","51","6","3","2","0","0","1","7","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","2","17","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","1","30","87","1","3","1","0","5","1","4","1","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","33","181","30","237","656","50","65","58","72","5","17","69","14","0","0","25","0","1","15","1","0","0","0","0","0","0","0","0","0"
