"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","14","0","0"
"1〜4歳","0","0","0","0","0","0","5","3","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","1","2","0","0","1","0","0"
"20〜24歳","13","2","9","20","0","0","0","1","0"
"25〜29歳","19","4","11","13","0","1","0","1","0"
"30〜34歳","16","14","16","8","0","3","1","0","0"
"35〜39歳","14","10","12","8","0","0","1","0","0"
"40〜44歳","13","8","6","10","0","1","0","0","0"
"45〜49歳","7","10","5","5","0","0","2","0","0"
"50〜54歳","3","3","4","4","0","0","0","0","0"
"55〜59歳","3","4","3","1","0","0","2","0","0"
"60〜64歳","1","2","1","0","0","1","2","0","0"
"65〜69歳","0","3","1","0","0","0","1","1","0"
"70歳以上","0","0","1","0","0","0","16","4","1"
"合計","91","60","70","71","0","6","45","11","1"
