"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","3","4","11","126","7","1","1","8","1","1","5","0","0","0","2","1","1","2","0","0","","","","","",""
"区南部","9","10","9","30","239","23","1","2","7","2","1","5","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","9","3","19","32","254","19","2","1","4","0","0","1","0","0","0","1","1","0","0","0","0","","","","","",""
"区西部","5","7","2","19","211","12","2","0","10","0","1","4","1","1","0","2","0","0","2","0","0","","","","","",""
"区西北部","17","2","1","14","277","38","2","3","16","1","2","6","2","0","0","1","0","0","2","0","0","","","","","",""
"区東北部","26","7","3","31","304","24","2","1","14","0","0","4","1","0","0","5","0","0","6","0","0","","","","","",""
"区東部","52","6","15","38","414","55","1","9","12","0","0","4","0","1","0","1","0","1","1","0","0","","","","","",""
"西多摩","1","1","1","4","46","10","0","1","1","0","0","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","8","14","5","68","447","88","1","4","12","2","2","11","3","0","0","3","0","0","0","0","0","","","","","",""
"北多摩西部","2","4","0","14","93","23","3","2","4","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","2","7","3","36","105","35","1","7","6","1","1","0","1","0","0","1","0","0","1","0","0","","","","","",""
"北多摩北部","1","11","2","37","175","9","3","0","6","0","0","2","1","0","0","0","0","0","2","0","1","","","","","",""
"島しょ","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","148","75","64","335","2691","343","19","31","102","7","8","44","12","3","0","16","2","2","17","0","1","","","","","",""
