"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","1","2","8","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","1","3","0","0","84","2","0","2","28","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","10","9","10","21","160","8","4","9","45","0","1","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","8","1","6","27","125","9","3","12","4","0","1","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","11","2","2","61","106","13","4","26","3","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","16","0","2","64","107","13","3","33","1","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","23","0","1","65","78","5","1","40","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","26","0","0","72","74","6","1","16","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","23","0","0","44","72","5","2","22","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","12","0","1","38","69","4","2","17","0","0","0","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","9","0","0","29","51","1","1","14","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","44","0","1","50","133","2","0","9","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","22","0","0","3","17","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","11","0","0","16","69","0","0","4","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","27","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"合計","286","17","24","492","1153","70","21","204","83","3","4","29","17","0","1","12","0","0","2","0","4","0","0","0","0","0","0","0","0"
