"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","4","1973","1","2","0","29","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","*","4","7","4","171","4","11","1","19","3","0","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","4","7","9140","13","47","41","323","5","10","17","54","6","0","4","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","3","3","*","3","14","46","195","4","4","14","13","2","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","7","2","*","3","8","84","160","7","2","33","5","0","4","3","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","8","2","*","0","2","105","159","11","0","55","2","1","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","3","3774","2","9","105","136","15","3","66","1","2","6","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","2","0","*","0","4","129","136","21","3","32","0","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","*","0","2","131","124","27","1","29","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","5","0","*","0","0","95","109","23","0","24","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","2","*","1","0","82","101","22","4","10","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","37","15","1871","1","1","129","201","57","2","15","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","18","10","792","0","3","5","42","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","12","27","875","0","1","39","141","1","0","1","0","2","0","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","33","1009","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","9","44","830","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","7","34","733","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","32","571","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"70〜79歳","2","31","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"80歳以上","1","15","235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","2","9","0","0","1","0","0","1","1","0","0","9"
"合計","132","272","22206","28","100","995","2027","198","40","297","95","17","23","23","7","1","14","1","1","5","2","4","4","16","0","0","1","0","0","3","1","1","0","15"
