"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","131","8","2","16","54","6","1","5","6","0","0","1","0","0","0","1","0","0","0","1","2","","","","","",""
"区南部","129","2","4","20","95","4","2","3","5","0","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","165","1","0","23","99","8","0","2","4","0","0","1","0","0","0","1","0","0","1","0","5","","","","","",""
"区西部","191","3","1","7","63","6","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","","","","","",""
"区西北部","244","1","1","14","135","7","1","0","10","1","0","1","1","1","0","0","0","0","0","0","2","","","","","",""
"区東北部","216","2","3","20","117","2","0","2","5","0","1","4","1","1","0","1","0","0","2","0","1","","","","","",""
"区東部","210","6","9","25","95","5","1","1","6","0","1","1","1","1","0","0","0","0","0","0","2","","","","","",""
"西多摩","61","3","1","1","22","2","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","224","3","5","60","143","12","0","2","4","0","0","5","1","0","0","1","0","0","0","0","1","","","","","",""
"北多摩西部","105","1","1","13","47","1","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","138","2","5","14","56","5","0","0","6","1","0","2","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩北部","113","2","1","25","35","8","1","0","1","0","0","1","0","0","0","2","0","0","2","0","3","","","","","",""
"島しょ","4","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1931","34","33","239","962","67","6","16","51","2","2","22","5","4","0","7","0","0","5","1","19","","","","","",""
