"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","21","0","0","9","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","50","4","0","38","1","21","0","15","13","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","73","8","13","60","2","45","4","39","16","0","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","1","32","5","16","46","1","27","12","5","13","1","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","3","10","5","13","49","3","18","18","2","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","2","4","3","20","50","3","20","24","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","1","1","4","25","38","0","13","21","1","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","4","1","1","30","24","2","4","14","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","4","1","0","20","28","5","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","10","28","4","1","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","1","7","18","2","2","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","5","0","0","18","59","1","1","0","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","5","0","0","3","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","0","11","39","1","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","36","193","31","186","493","25","161","106","63","77","14","14","2","0","4","0","1","5","0","0","0","0","0","0","0","0","0","0"
