"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","18","1235","22","1","0","19","0","3","0","1","2","0","1","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5"
"〜1歳","2","38","*","52","3","2","96","3","11","0","13","27","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","7","64","7453","153","13","15","213","1","60","4","35","145","1","15","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","1","31","*","50","16","29","121","2","32","6","10","94","2","6","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"3歳","3","29","*","28","6","44","81","4","8","17","3","43","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","6","21","*","6","8","62","90","3","9","17","5","39","4","2","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","2","27","3348","0","4","63","83","12","12","13","0","15","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","5","20","*","1","6","51","61","8","4","7","0","11","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","3","19","*","0","4","37","57","5","3","7","0","3","1","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","1","0","1","0","0","0"
"8歳","3","34","*","0","3","30","39","10","3","4","0","5","2","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","25","*","0","1","19","42","4","1","4","0","2","1","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","19","113","1227","1","2","28","112","11","2","3","0","4","3","1","0","0","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","2"
"15〜19歳","5","99","461","1","1","4","25","3","1","0","0","0","0","0","0","0","3","0","0","1","0","0","1","2","1","0","1","1","0","0","1","0","0","2"
"20〜29歳","8","216","852","3","2","20","87","1","1","1","0","7","0","1","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","8","204","1012","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","10","256","932","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"50〜59歳","8","269","845","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","5","0","0","0","0","0","2","0","1","0","4"
"60〜69歳","6","176","612","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","1","5"
"70〜79歳","0","156","452","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","19","0","0","0","0","0","0","0","1","0","18"
"80歳以上","0","115","342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","4","0","36"
"合計","99","1930","18771","317","70","404","1126","67","150","83","67","397","18","35","4","0","34","0","0","9","0","1","4","90","2","1","2","1","1","2","2","7","1","83"
