"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","23","9","24","3","0","0","4","0","0","",""
"区南部","40","1","6","15","0","0","4","0","0","",""
"区西南部","20","1","2","10","0","0","4","1","0","",""
"区西部","27","10","32","22","0","0","16","0","0","",""
"区西北部","12","4","9","3","0","0","2","0","1","",""
"区東北部","0","0","0","0","0","0","1","0","0","",""
"区東部","18","8","7","8","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","1","0","0","0","0","2","1","0","",""
"北多摩西部","0","0","0","0","0","0","1","0","0","",""
"北多摩南部","0","0","0","0","0","0","7","4","0","",""
"北多摩北部","0","0","0","0","0","0","9","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","140","34","80","61","0","0","51","6","1","",""
