"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","8","7","1","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","45","7","3","0","56","16","1","3","29","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","101","14","8","4","103","26","5","0","33","0","3","0","3","0","0","0","0","0","1","0","4","0","0","1","0","0","3","1"
"2歳","94","9","5","10","101","35","5","0","10","0","1","3","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1"
"3歳","109","1","4","16","63","26","2","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","161","1","4","31","74","32","0","4","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"5歳","121","0","6","26","56","24","1","4","0","0","1","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","100","0","3","32","63","11","1","4","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","86","0","3","22","60","9","3","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","71","0","3","15","43","8","0","3","0","0","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","69","0","2","21","41","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","286","0","1","29","142","2","0","1","0","1","0","3","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0"
"15〜19歳","165","0","0","1","68","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","348","0","7","26","274","5","1","2","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","358","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","3","0","0","0","0","0","3","0"
"40〜49歳","359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","3","0","0","0","0","0","3","0"
"50〜59歳","163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"80歳以上","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","2","0"
"合計","2823","39","50","234","1150","200","20","23","73","1","5","31","9","0","0","13","0","0","6","0","19","1","0","2","0","1","16","2"
