"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","28","4","3","24","8","22","0","2","0","6","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区南部","0","13","9","6","58","3","30","2","5","0","4","1","0","1","0","2","0","0","0","0","0","","","","","",""
"区西南部","0","3","2","18","33","3","35","2","9","0","10","0","3","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","16","3","6","26","7","29","0","7","0","1","0","0","1","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","8","4","7","35","6","26","0","9","0","6","4","2","0","0","1","0","0","0","0","0","","","","","",""
"区東北部","0","38","4","12","45","2","23","0","5","0","2","10","0","0","0","5","0","0","2","0","0","","","","","",""
"区東部","0","12","8","12","49","4","26","0","12","0","10","4","3","0","0","1","0","1","0","0","0","","","","","",""
"西多摩","0","0","0","0","4","2","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","18","6","25","56","15","24","0","15","0","11","1","3","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","8","3","4","15","7","21","0","9","0","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","3","7","10","29","8","22","0","12","0","7","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","6","9","5","18","3","27","1","8","0","5","1","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","153","59","108","392","68","294","5","93","0","65","24","14","2","0","9","0","1","2","0","0","","","","","",""
