"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","7","1","1","12","1","3","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","13","0","0","35","6","6","1","28","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","18","5","2","63","26","32","5","40","0","6","1","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","4","4","5","52","21","17","0","0","0","2","2","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","0","0","1","15","46","30","16","2","2","0","2","4","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","0","0","2","17","53","15","16","5","0","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","1","0","2","25","36","11","7","6","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","0","0","2","25","30","11","6","3","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","25","19","6","4","6","0","0","0","2","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","26","10","3","0","1","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","2","12","16","1","2","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","0","15","45","2","0","1","0","0","1","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","0","11","69","0","2","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3","42","20","180","493","133","111","31","71","2","13","23","12","3","0","4","0","1","22","0","0","0","0","0","0","0","0","0"
