"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","9","0","0","11","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","13","4","1","54","0","20","2","24","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","11","27","20","7","103","2","124","3","47","12","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"2歳","10","9","14","23","109","4","81","11","15","11","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","10","5","12","43","87","6","80","8","4","5","2","1","1","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"4歳","32","3","8","61","81","8","60","5","2","3","1","2","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"5歳","31","0","8","62","89","10","31","10","1","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","38","0","7","76","77","7","32","5","1","1","2","1","1","0","0","0","0","2","0","0","2","0","0","0","0","0","2","0"
"7歳","37","1","1","60","47","6","21","4","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","36","1","3","46","42","12","14","3","0","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","23","2","0","31","44","9","3","2","1","0","3","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","79","0","1","49","103","5","10","5","0","1","2","1","0","0","1","0","0","4","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","9","0","0","1","27","1","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","25","0","1","29","112","2","7","0","0","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","32","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0"
"合計","460","70","79","489","986","72","491","58","95","51","12","9","5","0","14","0","1","25","0","0","5","0","0","0","0","0","5","0"
