"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","0","10","2","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","2","2","1","99","11","1","1","44","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","5","13","11","143","25","5","2","43","1","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","6","1","9","13","122","25","3","0","3","0","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","0","9","35","111","36","3","1","1","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","1","0","2","30","80","26","2","2","2","0","1","6","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","8","0","4","45","79","13","0","2","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","4","30","44","19","1","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","3","35","40","8","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","27","36","6","1","2","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","2","17","34","4","2","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","6","0","1","44","74","4","0","0","0","0","0","5","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","1","3","20","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","9","0","3","19","130","0","1","1","0","4","1","0","1","0","0","2","0","2","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","73","10","53","310","1022","179","19","16","97","7","5","31","10","1","0","34","0","2","8","0","0","0","0","0","0","0","0","0"
