"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","16","20","2","4","17","1","2","2","0","",""
"区南部","1","0","0","0","0","0","6","0","0","",""
"区西南部","1","1","0","0","1","0","4","0","0","",""
"区西部","14","2","1","7","0","0","22","4","0","",""
"区西北部","17","3","1","0","1","2","0","0","0","",""
"区東北部","2","1","0","0","1","0","1","1","0","",""
"区東部","7","0","2","2","0","0","1","4","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","18","1","0","0","1","0","1","0","1","",""
"北多摩西部","9","2","1","5","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","9","8","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","85","30","7","18","21","3","46","19","1","",""
