"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","0","0","0","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","1","44","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","4","2","3","46","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","2","7","3","2","70","2","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","3","0","0","1","39","6","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","","","","",""
"台東","6","1","0","4","82","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","4","1","0","2","59","6","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","6","2","2","10","125","7","3","0","3","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","2","0","3","69","6","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","0","2","19","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"大田区","5","6","2","13","149","11","4","4","2","0","1","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","10","12","6","20","140","12","5","8","7","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","4","0","2","32","0","0","0","3","0","0","0","0","0","0","1","0","0","2","0","1","1","","","","","",""
"中野区","2","0","0","7","67","20","1","0","4","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","3","5","78","6","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","3","8","0","3","15","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","5","0","0","8","151","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","7","1","3","9","71","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","6","0","0","3","101","6","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"練馬区","4","4","3","18","153","3","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","4","4","4","155","4","0","0","4","0","1","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","4","0","0","4","136","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江戸川","1","3","13","12","92","6","4","3","7","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","5","7","5","28","186","22","0","0","2","0","0","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"町田市","0","5","0","19","107","12","4","1","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","3","0","1","5","55","11","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","16","5","2","8","83","5","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","13","5","1","16","92","3","1","0","4","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","36","5","9","20","169","8","0","0","7","0","0","2","0","0","0","0","0","0","1","0","0","0","","","","","",""
"多摩小平","5","16","8","40","165","8","0","5","11","0","1","4","0","0","0","5","0","0","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","161","103","67","272","2764","184","31","28","88","0","8","25","5","2","0","15","0","1","4","0","1","2","","","","","",""
