"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","18","8","3","6","1","1","15","1","0","",""
"区南部","7","1","1","1","0","0","5","0","0","",""
"区西南部","10","3","0","0","0","0","23","13","0","",""
"区西部","26","0","14","31","0","0","45","6","2","",""
"区西北部","20","6","10","11","0","1","9","3","0","",""
"区東北部","2","0","1","8","0","0","2","0","0","",""
"区東部","24","13","6","20","0","0","6","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","7","0","0","",""
"北多摩西部","7","0","2","12","0","0","0","0","0","",""
"北多摩南部","4","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","0","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","118","31","37","89","1","2","116","24","2","",""
