"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","55","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","4","3","0","2","2","0"
"中央区","57","2","0","4","7","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","5","3","1","0","0","0"
"みなと","200","5","3","43","61","7","0","2","6","1","0","0","0","1","0","0","0","0","1","0","1","9","6","0","1","1","0"
"新宿区","165","4","0","22","33","3","1","2","0","0","0","1","0","1","0","0","0","0","3","0","8","12","8","2","2","2","0"
"文京","139","0","3","1","19","2","1","1","2","0","0","0","1","0","0","1","0","0","0","0","2","7","4","1","1","1","0"
"台東","89","0","0","10","38","7","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","146","4","3","8","34","6","1","0","3","0","0","1","1","0","0","0","0","1","0","0","3","8","5","1","1","1","0"
"江東区","317","7","7","26","88","10","0","1","8","0","0","1","0","1","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","172","5","0","28","82","4","3","0","7","0","0","1","1","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","46","1","0","1","24","2","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","422","11","2","21","144","10","1","3","8","0","0","1","3","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","561","7","0","51","111","19","2","0","6","0","1","0","2","1","0","2","1","0","0","0","3","25","16","2","2","2","0"
"渋谷区","88","0","0","2","24","2","1","0","1","0","0","1","0","0","0","0","0","0","1","0","5","7","4","1","1","1","0"
"中野区","210","1","0","7","47","4","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","11","7","1","1","1","0"
"杉並","285","0","0","8","63","3","0","1","4","0","0","2","0","0","0","0","0","0","0","0","0","16","10","1","1","1","0"
"池袋","136","1","1","4","44","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","5","1","1","1","0"
"北区","191","0","0","5","63","3","0","1","3","0","0","1","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","241","1","1","16","66","0","2","1","3","0","0","0","1","0","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","288","1","1","6","58","3","0","0","6","0","0","0","2","0","0","0","0","0","2","0","1","16","10","2","1","1","0"
"練馬区","380","0","1","27","76","10","0","0","4","1","1","1","2","0","0","1","0","0","0","0","0","20","13","1","0","0","0"
"足立","464","1","2","12","126","14","0","1","5","0","0","6","0","0","0","1","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","323","0","4","18","83","7","1","0","4","0","0","4","1","1","0","1","0","0","3","2","18","13","8","1","1","1","0"
"江戸川","456","1","6","32","107","12","4","0","4","0","0","3","0","1","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","556","8","3","55","163","25","2","0","7","0","0","4","1","0","0","0","0","0","0","0","5","18","11","2","1","1","0"
"町田市","356","0","2","54","79","10","2","0","5","0","1","0","1","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","313","0","3","8","50","11","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","336","4","2","27","74","5","0","1","3","0","0","3","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","451","6","3","37","107","18","0","2","8","0","0","3","0","0","0","0","1","0","0","0","2","20","14","2","1","1","0"
"多摩府中","718","6","1","47","144","12","0","0","3","0","0","4","2","0","0","0","0","0","2","0","6","31","19","3","3","3","0"
"多摩小平","611","3","18","52","87","12","0","1","13","1","0","0","2","0","0","1","0","0","1","0","4","23","15","2","2","2","0"
"島しょ","32","0","0","0","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","8804","79","66","632","2118","230","22","19","125","3","3","41","20","7","0","11","2","1","16","2","62","415","262","38","25","25","0"
