"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","4","0","0","7","2","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","13","8","4","3","83","0","3","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","29","7","11","13","269","2","16","6","26","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"2歳","44","2","8","20","194","2","25","11","5","2","0","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","55","2","4","27","180","4","11","31","5","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","54","2","7","48","147","1","7","45","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","78","0","9","59","126","13","8","37","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","90","0","1","56","127","14","0","51","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","2"
"7歳","164","0","0","52","60","14","1","31","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","137","0","0","35","79","13","1","23","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","112","0","1","43","57","11","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","271","0","1","48","120","11","2","12","0","0","1","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","2","0"
"15〜19歳","70","0","0","4","28","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","85","0","3","28","248","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","138","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","154","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","1608","25","49","436","1725","89","76","266","50","5","6","6","2","0","14","0","0","7","1","1","6","0","0","2","0","0","4","2"
