"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","6","5","4","0","0","4","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"〜1歳","10","3","6","0","1","29","0","7","1","9","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","29","8","10","6","6","70","1","25","14","18","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"2歳","31","4","2","3","11","58","2","28","13","5","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","54","1","2","5","23","54","0","33","32","2","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","35","1","1","7","29","45","5","19","52","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","47","4","0","4","39","44","5","36","58","0","0","1","1","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"6歳","65","3","0","4","49","57","3","19","53","0","1","0","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","85","3","0","1","46","46","5","16","49","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","1","0","0","1","0","0","0"
"8歳","103","4","0","0","43","30","3","7","42","0","0","2","0","0","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","91","1","0","0","32","37","5","4","21","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"10〜14歳","323","16","1","2","49","63","12","11","20","0","0","1","0","0","0","2","0","0","11","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15〜19歳","154","26","0","0","2","17","1","1","1","0","0","0","1","0","0","0","0","0","7","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"20〜29歳","110","39","0","0","20","67","0","2","4","0","0","0","0","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"30〜39歳","121","38","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","184","53","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","135","64","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","61","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","23","32","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"80歳以上","16","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","17","0","0","0","0","0","5","0","1","1","15"
"合計","1683","368","26","32","350","621","42","211","360","36","1","4","5","0","0","10","0","0","40","0","1","15","29","1","1","0","1","0","13","1","1","1","27"
