"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","0","1","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","1","1","21","8","6","1","27","1","0","24","0","2","3","0","0","0","0","0","0","0","0"
"1歳","0","0","6","3","25","23","27","1","15","0","0","73","1","6","2","0","0","0","0","0","0","0","0"
"2歳","0","0","5","2","22","16","24","3","3","0","0","53","0","7","0","0","0","0","0","0","1","0","0"
"3歳","0","0","13","11","39","20","9","2","0","0","0","32","0","18","1","0","0","0","0","0","0","0","0"
"4歳","0","0","5","22","42","14","10","6","0","0","0","37","0","18","2","0","0","1","0","0","0","0","0"
"5歳","0","0","6","15","31","18","15","7","0","0","0","26","0","28","1","0","0","0","0","0","0","0","0"
"6歳","0","0","6","21","25","4","4","7","1","0","0","10","0","12","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","10","14","4","3","6","0","0","0","3","0","6","0","0","0","0","0","0","0","0","0"
"8歳","0","0","8","9","9","0","1","2","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","7","7","1","1","1","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","4","12","20","2","2","2","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","3","7","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","5","0","6","20","0","1","0","0","0","0","2","0","3","1","0","0","4","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2","5","58","122","282","111","103","38","49","1","0","267","1","117","11","0","0","10","0","0","1","0","0"
