"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","6","0"
"1〜4歳","0","0","0","0","0","0","2","20","0"
"5〜9歳","0","0","0","0","0","0","3","2","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","12","3","1","2","0","0","1","0","0"
"20〜24歳","31","8","9","15","1","1","0","0","0"
"25〜29歳","40","13","12","22","3","3","0","0","0"
"30〜34歳","36","26","19","29","1","0","1","1","0"
"35〜39歳","28","17","10","14","2","1","1","2","0"
"40〜44歳","14","12","8","11","0","0","1","2","1"
"45〜49歳","12","8","5","8","1","0","2","0","0"
"50〜54歳","6","10","3","7","0","0","3","1","0"
"55〜59歳","4","3","3","2","1","0","3","1","0"
"60〜64歳","0","3","1","2","0","0","6","3","0"
"65〜69歳","0","1","1","1","0","0","3","2","0"
"70歳以上","2","0","1","1","1","0","49","12","3"
"合計","185","104","73","114","10","5","82","52","4"
