"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","1","28","0","0","8","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","7","40","3","0","69","2","23","0","27","13","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","10","94","14","11","91","2","163","3","48","41","0","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","15","28","5","23","81","4","129","2","12","34","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","23","16","10","46","74","3","79","6","2","18","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","27","3","9","58","70","4","84","6","1","20","3","2","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0"
"5歳","25","5","16","58","62","6","42","11","0","21","6","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","34","0","1","52","50","9","27","6","0","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","48","0","1","39","41","14","12","2","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","48","0","3","32","44","7","17","2","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","34","0","1","30","39","3","4","0","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","56","1","0","48","78","8","12","2","1","7","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","14","0","0","8","20","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","8","0","2","18","82","0","5","0","0","10","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","2","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","411","215","65","423","809","63","600","40","92","183","18","10","0","0","16","0","1","5","0","0","8","1","1","0","0","0","7","0"
