"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","9","0","0","9","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","8","19","0","3","80","4","1","0","27","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","32","16","5","6","254","21","6","0","26","0","0","2","0","1","2","1","0","0","0","0","2","0","0"
"2歳","28","5","2","7","134","22","4","0","2","0","0","0","0","0","1","2","0","0","0","0","1","0","0"
"3歳","44","2","5","16","130","19","1","5","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0"
"4歳","71","5","2","17","159","20","2","5","0","1","0","0","0","1","1","1","0","1","0","0","2","0","0"
"5歳","97","1","5","31","110","11","3","3","0","0","0","1","0","4","1","0","0","2","0","0","0","0","0"
"6歳","90","0","2","21","113","9","1","4","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"7歳","119","1","4","18","95","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0"
"8歳","97","0","1","7","67","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","64","0","1","13","67","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","150","0","0","10","126","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","27","0","0","0","28","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","63","1","1","6","196","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0"
"30〜39歳","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0"
"40〜49歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1"
"50〜59歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","1038","59","28","155","1568","125","19","19","57","2","0","5","0","13","7","4","0","9","1","1","9","2","1"
