"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","2","4","0","0","6","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"〜1歳","4","6","0","1","36","1","18","0","42","0","17","1","6","0","0","0","0","0","0","0"
"1歳","17","8","4","3","61","6","52","5","29","0","50","3","9","0","0","0","0","0","0","0"
"2歳","21","3","3","5","43","14","34","4","10","0","37","11","3","0","0","0","0","0","1","0"
"3歳","26","0","2","3","23","13","32","8","1","0","25","16","2","0","0","0","0","0","0","0"
"4歳","36","0","1","9","25","11","12","4","0","0","15","17","1","0","0","1","0","0","0","0"
"5歳","42","0","1","12","28","11","9","4","1","0","4","19","3","0","0","0","0","0","0","0"
"6歳","34","0","1","12","23","6","1","4","0","0","6","14","0","0","0","0","0","1","1","0"
"7歳","37","0","0","10","15","0","4","1","0","0","3","3","0","0","0","0","0","0","2","0"
"8歳","25","0","0","6","12","1","1","2","0","0","0","6","0","0","0","1","0","0","0","0"
"9歳","25","0","0","5","13","1","0","0","0","0","1","3","1","0","0","0","0","0","2","0"
"10〜14歳","120","0","0","2","42","0","3","1","0","0","2","6","0","0","0","0","0","0","1","0"
"15〜19歳","122","0","0","2","10","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"20〜29歳","127","0","0","3","55","0","2","0","0","1","3","1","0","0","0","3","0","0","0","0"
"30〜39歳","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","737","21","12","73","392","65","168","33","84","1","166","102","25","0","0","17","0","1","7","0"
