"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","15","0","0","12","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","31","2","1","47","2","3","1","37","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","48","3","1","70","9","9","0","34","0","8","3","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"2歳","0","25","7","4","42","5","12","0","5","0","4","3","7","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","1","6","3","12","43","13","5","1","0","0","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","0","8","6","26","62","9","5","1","2","0","2","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","0","1","2","23","30","4","3","1","0","0","0","1","2","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"6歳","1","1","2","26","26","3","2","1","0","0","0","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","1","0","2","15","26","1","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","1","0","2","12","15","0","1","3","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","11","17","2","2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","3","25","36","3","2","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","5","16","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","4","6","52","1","3","1","0","1","1","2","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"合計","9","135","37","167","494","55","48","9","82","1","21","22","18","0","0","5","0","1","18","1","1","0","0","1","0","0","0","1"
