"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","6","1","2","12","21","1","1","2","6","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","7","0","2","19","38","4","0","1","4","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","5","2","3","19","35","4","0","0","2","0","2","1","0","0","0","0","0","1","0","0","0","","","","","",""
"区西部","2","1","2","20","27","2","0","0","2","1","1","1","1","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","12","0","2","23","31","0","0","2","7","1","3","0","0","0","1","0","0","2","0","0","0","","","","","",""
"区東北部","2","3","7","17","28","3","0","3","11","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","7","0","1","18","33","1","0","0","3","0","1","0","1","0","1","0","0","2","0","0","0","","","","","",""
"西多摩","10","0","0","9","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","6","0","3","25","60","3","1","1","4","0","1","0","0","0","3","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","0","0","8","16","4","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩南部","8","2","1","15","35","2","0","0","5","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","2","1","3","25","14","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","69","10","26","210","346","25","3","9","48","3","11","3","3","0","6","0","0","7","0","0","0","","","","","",""
