"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","5","2","0"
"1〜4歳","0","0","0","0","0","0","1","3","0"
"5〜9歳","0","0","0","0","0","0","0","3","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","2","2","0","0","0","1","0"
"20〜24歳","12","6","4","11","0","0","0","0","0"
"25〜29歳","22","3","4","13","0","0","2","0","0"
"30〜34歳","20","3","7","16","1","0","2","0","0"
"35〜39歳","15","8","3","6","0","0","1","1","0"
"40〜44歳","7","10","3","4","0","1","6","0","0"
"45〜49歳","4","0","7","3","0","0","3","0","0"
"50〜54歳","2","2","3","2","0","0","3","0","1"
"55〜59歳","3","1","3","4","0","0","5","0","0"
"60〜64歳","1","0","3","1","0","0","7","4","0"
"65〜69歳","1","0","0","1","0","0","20","1","0"
"70歳以上","0","1","0","0","0","0","34","5","2"
"合計","90","34","39","63","1","1","89","20","3"
