"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","8","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","0","5","6","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"みなと","8","0","1","11","29","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","20","0","0","5","19","4","0","0","2","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","10","0","0","0","9","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","4","2","0","4","21","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","10","1","0","0","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","22","0","0","5","43","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","19","1","0","4","56","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","0","0","0","13","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"大田区","55","0","0","2","57","9","0","0","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","32","0","2","5","51","3","0","0","3","0","0","9","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","7","0","1","0","19","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","29","0","0","2","42","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","52","0","0","1","44","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","18","0","0","2","25","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","15","0","0","0","26","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","6","0","0","2","15","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","20","0","0","3","18","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"練馬区","24","0","0","2","15","3","0","0","2","0","0","1","0","0","0","3","0","0","0","0","","","","","",""
"足立","15","0","1","4","28","4","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","35","0","0","3","18","8","0","0","2","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"江戸川","49","1","0","11","35","5","0","0","3","0","1","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","34","1","0","13","35","2","0","2","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","25","0","0","29","60","7","0","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","44","0","0","5","28","1","0","0","0","0","0","1","0","0","0","2","0","0","0","0","","","","","",""
"南多摩","33","1","0","5","15","5","0","1","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","48","0","0","2","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","77","0","0","6","18","2","1","0","3","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","62","0","1","11","36","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","788","8","6","142","808","89","1","7","41","0","2","29","2","0","0","11","0","0","1","0","","","","","",""
