"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","6","0","0","4","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","15","2","1","0","32","4","0","0","19","0","0","0","1","0","0","0","0","0","0","0"
"1歳","29","2","6","7","88","16","2","0","28","0","0","0","1","0","0","0","0","0","0","0"
"2歳","47","3","5","6","53","10","1","0","2","0","0","1","1","0","0","0","0","0","1","0"
"3歳","72","0","3","13","53","17","0","2","1","0","0","2","0","0","0","0","0","0","0","0"
"4歳","95","0","1","13","60","15","0","3","1","0","0","2","0","0","0","0","0","0","0","0"
"5歳","97","0","5","23","66","11","0","1","0","0","0","2","0","0","0","0","0","0","1","0"
"6歳","91","0","0","15","53","5","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","92","0","0","19","40","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"8歳","76","0","1","14","36","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","53","0","1","16","35","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","143","0","2","17","78","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"15〜19歳","29","0","0","4","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","69","0","1","15","160","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0"
"30〜39歳","126","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"40〜49歳","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"50〜59歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1174","13","26","162","783","87","3","9","52","1","0","9","4","0","1","10","0","0","3","0"
