"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","13","1","0","2","12","0","33","0","1","3","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"〜1歳","0","23","8","1","0","26","0","132","0","7","27","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","4","33","20","8","8","41","1","466","6","18","57","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"2歳","3","19","4","5","10","38","5","292","2","8","57","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","1","15","2","5","19","27","2","194","3","3","40","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","13","2","2","30","20","6","159","7","1","35","1","2","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","10","1","4","22","30","0","162","7","2","44","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","19","1","1","21","31","1","80","6","0","17","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","9","0","0","22","18","3","37","6","0","17","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","16","1","0","21","14","2","20","3","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","23","0","0","19","21","5","16","3","0","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"10〜14歳","5","124","0","0","25","20","4","17","2","0","5","0","1","0","0","1","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","2","122","0","0","2","9","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","233","0","3","23","48","0","33","0","0","1","0","0","0","0","1","0","0","1","0","0","0","3","0","0","0","0","0","0","0","1","0","2"
"30〜39歳","6","220","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","9","309","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","2","365","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","8","0","0","0","0","0","1","0","2","1","6"
"60〜69歳","4","196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","1","0","2","1","5"
"70〜79歳","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","19","0","0","0","0","0","0","0","2","2","17"
"80歳以上","0","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","0","0","0","0","0","0","0","6","2","51"
"合計","50","2061","40","29","224","355","30","1642","45","40","314","7","13","3","0","12","0","1","10","1","0","2","105","0","0","0","0","0","2","0","15","6","88"
