"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","1","10","21","45","3","50","11","7","0","10","4","0","0","0","3","0","0","3","0","0","0","","","","","",""
"区南部","1","0","23","33","96","12","64","11","8","0","17","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","6","38","65","10","80","11","5","0","20","3","3","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","0","5","34","52","2","80","5","8","0","13","0","2","0","0","4","0","0","0","0","0","0","","","","","",""
"区西北部","1","0","2","33","55","5","124","27","11","0","27","10","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","11","41","76","5","42","14","11","0","14","6","2","0","0","3","0","0","1","2","0","0","","","","","",""
"区東部","2","2","17","50","108","6","139","10","8","3","22","11","1","0","0","1","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","10","19","1","15","5","3","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","3","6","84","146","14","112","23","13","0","27","11","7","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","0","27","42","2","39","16","7","0","11","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","3","35","53","4","39","23","4","0","20","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","0","19","62","57","3","56","7","6","0","9","3","0","0","0","3","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","6","106","468","814","67","840","163","91","3","192","54","17","0","0","20","0","0","4","2","0","0","","","","","",""
