"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","9","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","8","0","3","35","2","0","0","17","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","12","4","5","101","15","0","0","9","0","0","5","1","0","1","0","0","0","1","0"
"2歳","0","1","2","4","64","22","1","0","5","0","1","3","0","0","0","1","0","0","0","0"
"3歳","2","2","1","15","62","25","0","2","0","0","0","5","0","0","0","0","0","0","1","0"
"4歳","4","2","1","19","64","25","0","1","1","0","0","17","0","0","0","0","0","0","0","0"
"5歳","10","0","1","21","59","18","1","1","0","0","0","10","0","0","0","0","0","0","0","0"
"6歳","7","0","0","14","60","12","0","5","0","0","0","9","0","0","0","0","0","0","0","0"
"7歳","8","0","0","9","41","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0"
"8歳","5","0","0","11","27","2","1","2","0","0","0","9","0","0","0","0","0","0","0","0"
"9歳","4","0","0","11","34","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"10〜14歳","13","0","0","14","59","2","0","1","0","0","0","0","0","0","0","0","0","0","2","0"
"15〜19歳","5","0","0","2","14","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","5","0","0","9","140","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0"
"30〜39歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","92","34","9","137","764","125","3","14","33","1","1","63","1","0","3","2","0","2","4","0"
