"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","0","6","9","39","14","16","3","4","1","47","9","1","0","0","2","0","1","0","0","","","","","",""
"区南部","0","1","10","13","20","1","22","4","5","3","76","1","1","0","0","1","0","0","0","0","","","","","",""
"区西南部","0","0","9","3","28","5","8","2","3","0","34","6","1","0","0","1","0","1","0","0","","","","","",""
"区西部","0","0","14","4","28","7","9","1","4","0","32","3","3","0","0","2","0","0","0","0","","","","","",""
"区西北部","0","0","6","9","15","4","20","1","5","1","42","2","0","1","2","4","0","0","0","0","","","","","",""
"区東北部","0","0","1","4","14","9","5","1","4","1","45","15","1","0","0","2","0","0","3","1","","","","","",""
"区東部","0","1","4","6","18","11","20","3","7","0","76","2","2","1","0","2","0","0","0","0","","","","","",""
"西多摩","0","0","3","1","3","2","2","0","3","0","12","1","1","0","0","1","0","0","0","0","","","","","",""
"南多摩","5","0","7","30","29","11","27","5","4","2","65","5","4","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","0","0","1","1","6","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","1","1","5","1","2","1","4","0","21","1","1","0","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","0","10","9","27","4","10","2","2","0","36","1","2","0","0","2","0","0","0","0","","","","","",""
"島しょ","0","0","1","2","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","5","2","73","92","232","69","143","23","45","8","497","47","17","2","2","19","0","2","3","1","","","","","",""
