"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","0","0","1","14","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","3","0","1","4","16","7","0","0","3","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","7","7","5","5","56","13","0","0","1","0","0","1","0","1","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","11","2","0","2","34","1","0","1","0","0","0","2","0","0","0","2","0","0","3","0","9","6","2","2","2","0"
"文京","1","0","1","6","11","9","0","1","1","0","0","0","0","0","0","2","0","0","0","0","5","3","1","1","1","0"
"台東","3","1","0","1","43","0","0","1","1","0","0","3","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","3","5","0","1","29","4","1","0","1","0","0","2","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","24","4","0","9","94","11","0","0","6","1","0","8","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","30","1","0","5","88","10","1","0","6","0","1","0","0","0","0","1","0","0","0","0","10","6","1","0","0","0"
"目黒区","6","0","0","5","13","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","6","3","1","0","0","0"
"大田区","19","13","6","6","127","22","0","1","5","2","0","7","0","1","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","31","0","1","15","85","11","0","0","0","0","0","3","0","0","0","1","0","0","0","0","16","8","2","1","2","0"
"渋谷区","6","0","3","4","55","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","5","0","0","9","67","7","0","1","3","0","0","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","19","1","1","6","73","6","0","0","3","0","0","2","0","0","0","1","0","0","0","0","12","6","1","1","1","0"
"池袋","12","1","0","1","34","11","2","0","2","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","16","0","0","10","45","5","0","0","3","0","0","1","0","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","4","3","0","6","25","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","4","2","1","0","0","0"
"板橋区","13","0","0","3","27","10","1","0","1","0","0","2","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","19","0","0","2","61","2","1","0","1","0","0","4","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","20","1","1","21","60","4","0","8","4","0","0","1","1","0","0","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","17","0","0","1","43","10","1","3","1","0","0","4","3","0","0","0","0","0","2","0","9","4","1","1","1","0"
"江戸川","27","6","1","8","59","9","3","1","6","0","0","5","0","0","0","2","0","0","0","0","12","5","2","0","0","0"
"八王子市","12","6","1","23","129","31","0","1","4","0","0","7","0","0","0","1","0","0","0","0","10","4","2","1","1","0"
"町田市","29","2","0","49","121","22","0","0","2","0","0","19","2","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","14","3","0","5","66","2","0","0","3","0","0","2","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","11","7","0","10","54","2","0","1","2","0","1","5","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","38","0","0","4","41","5","0","0","2","0","0","4","0","0","0","1","0","0","0","0","13","6","2","1","1","0"
"多摩府中","27","1","0","14","49","11","0","1","3","0","0","7","0","0","0","0","0","0","0","0","20","10","3","2","3","0"
"多摩小平","29","16","0","12","93","35","1","1","5","0","1","3","0","0","0","1","0","0","0","0","14","6","2","2","2","0"
"島しょ","24","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","486","80","21","248","1712","267","11","21","73","3","3","92","7","2","0","18","0","0","5","0","288","149","39","23","25","0"
