"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","39","18","8","5","22","0","4","5","0","",""
"区南部","1","1","0","0","0","0","1","0","0","",""
"区西南部","0","1","0","0","0","0","6","1","0","",""
"区西部","20","6","9","4","4","0","15","1","2","",""
"区西北部","11","3","5","1","1","0","2","1","0","",""
"区東北部","2","3","0","0","0","0","0","0","0","",""
"区東部","5","0","0","1","0","0","1","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","16","2","1","0","0","0","7","2","0","",""
"北多摩西部","3","2","0","4","0","0","0","0","0","",""
"北多摩南部","1","2","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","98","38","23","15","27","0","36","11","2","",""
