"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","38","1","3","2","31","3","0","0","3","1","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","40","1","2","8","55","2","1","0","3","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","67","3","1","2","39","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","63","3","0","7","60","0","2","1","3","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","116","0","0","2","55","1","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","57","1","6","7","50","0","0","0","2","0","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","79","8","4","1","47","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","24","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","129","7","2","6","53","1","1","1","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","58","0","0","5","23","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","62","0","1","5","38","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩北部","51","1","5","7","33","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","792","25","24","52","491","13","5","2","35","4","8","3","1","0","3","0","0","0","0","0","3","","","","","",""
